time_step_list,predicted_pH_list,reward_list,actual_pH_list,predicted_online_pH,fallvol,metalvol
1906.0,10.083754920545664,57.91935920715332,9.58023834228516,9.651635,1.2,1.4
1910.0,10.083754920545664,58.41960906982422,9.55867004394531,9.651188,1.7999999999999998,2.2
1914.0,10.100521779063085,-142.09537506103516,9.56651306152344,9.6580925,2.1999999999999997,3.0
1918.0,10.083754920545664,58.356428146362305,9.63482475280762,9.650897,3.0,3.2
1922.0,10.083754920545664,58.496713638305664,9.69984817504883,9.654885,3.4,4.2
1926.0,10.100521779063085,58.35413932800293,9.73873519897461,9.657317,3.8,4.4
1930.0,10.100521779063085,-142.09537506103516,9.77173137664795,9.6580925,4.0,5.4
1934.0,10.100521779063085,-142.09537506103516,9.78937435150146,9.6580925,4.2,6.2
1938.0,10.083754920545664,58.86635780334473,9.7188024520874,9.653752,5.2,6.6000000000000005
1942.0,10.100521779063085,58.22029113769531,9.57796764373779,9.6580925,6.2,7.4
1946.0,10.100521779063085,58.4834098815918,9.42112159729004,9.655878,6.8,7.6000000000000005
1950.0,10.100521779063085,-142.09537506103516,9.31552886962891,9.6580925,7.2,8.4
1954.0,10.100521779063085,58.33888053894043,9.27211761474609,9.657165,7.4,9.0
1958.0,10.081584897136675,58.389997482299805,9.28976345062256,9.654162,7.800000000000001,9.6
1962.0,10.100521779063085,-142.09537506103516,9.39200019836426,9.6580925,8.4,10.6
1966.0,10.100521779063085,-142.09537506103516,9.56455230712891,9.6580925,9.4,11.0
1970.0,10.100521779063085,-142.09537506103516,10.2175025939941,9.6580925,10.4,11.6
1974.0,10.100521779063085,-142.09537506103516,10.4445428848267,9.6580925,11.0,12.0
1978.0,10.100521779063085,-142.09537506103516,10.4500093460083,9.6580925,11.2,12.2
1982.0,10.100521779063085,-142.09537506103516,10.2402534484863,9.6580925,11.399999999999999,13.0
1986.0,10.100521779063085,-142.09537506103516,10.0912666320801,9.6580925,11.799999999999999,13.8
1990.0,10.100521779063085,-142.09537506103516,10.153998374939,9.6580925,11.999999999999998,14.8
1994.0,10.100521779063085,-142.09537506103516,10.2461338043213,9.6580925,12.999999999999998,15.200000000000001
1998.0,10.100521779063085,-142.09537506103516,10.0991086959839,9.6580925,13.799999999999999,16.200000000000003
2002.0,10.100521779063085,-142.09537506103516,9.80897808074951,9.6580925,13.999999999999998,17.000000000000004
2006.0,10.100521779063085,-142.09537506103516,9.60706329345703,9.6580925,14.399999999999999,17.600000000000005
2010.0,10.100521779063085,-142.09537506103516,9.66783332824707,9.6580925,15.2,18.400000000000006
2014.0,10.100521779063085,-142.09537506103516,9.83642292022705,9.6580925,15.399999999999999,18.800000000000004
2018.0,10.100521779063085,-142.09537506103516,9.79329490661621,9.6580925,15.999999999999998,19.600000000000005
2022.0,10.100521779063085,-142.09537506103516,9.85602569580078,9.6580925,16.2,20.400000000000006
2026.0,10.100521779063085,-142.09537506103516,9.74624729156494,9.6580925,16.4,21.200000000000006
2030.0,10.100521779063085,-142.09537506103516,9.65999221801758,9.6580925,16.799999999999997,22.000000000000007
2034.0,10.100521779063085,-142.09537506103516,9.52864933013916,9.6580925,16.999999999999996,22.200000000000006
2038.0,10.100521779063085,-142.09537506103516,9.46199798583984,9.6580925,17.799999999999997,23.000000000000007
2042.0,10.100521779063085,-142.09537506103516,9.43847370147705,9.6580925,18.4,23.200000000000006
2046.0,10.100521779063085,-142.09537506103516,9.5070858001709,9.6580925,18.799999999999997,24.200000000000006
2050.0,10.100521779063085,-142.09537506103516,9.66391277313232,9.6580925,19.599999999999998,24.600000000000005
2054.0,10.100521779063085,-142.09537506103516,9.81093788146973,9.6580925,20.2,25.600000000000005
2058.0,10.100521779063085,-142.09537506103516,9.81485939025879,9.6580925,21.0,26.600000000000005
2062.0,10.094354140076163,-142.09537506103516,9.65215110778809,9.6580925,21.6,27.200000000000006
2066.0,10.100521779063085,-142.09537506103516,9.47375965118408,9.6580925,22.6,28.000000000000007
